numRef,NonEmptyCount,referedFreq,q13,suspicious_variable,network.size.variable,network.size,rowNum,ridc,recruiter.id,id,node_1_recruiter,node_2_id_respondent_recruit,recruiter_id,composite_risk,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,sum_categories,whether_exploitation,wave,q1,q2,q3,q4,q5,q6,q7,q8,q8_a,q9,q10,q11,q12,q14,q15,q16,q17,q18_0,q18_1,q18_2,q18_3,q18_4,q18_5,q18_6,q18_a,q19,q20,q21,q22,q23,q24,q25,x4h_alin_sa_mga_sumusunod_na_elemento_ang_mahalaga_sa_iyong_kasiyahan,q26,q26_a,q26_b,q26_c,q26_d,q26_e,q26_f,q26_g,q27,q28,q29,q30,q31,q32,q33,q34,q34_a,q35,q36,q37,q38,q39,q40,q41,q42,q43,q44,q44_a,q44_b,q45,q46,q47,q48,q48_a,q49,q50,q51,q51_a,q52,q53,q54,q55_0,q55_1,q55_2,q55_3,q55_4,q55_5,q55_6,q55_7,q55_8,q55_9,q56,q57_0,q57_1,q57_2,q57_3,q57_4,q58,q58_a,q59,q59_a,q60,q61,q62,q63,q64,q65,q66,q67_0,q67_1,q67_2,q67_3,q67_4,q67_5,q67_6,q67_7,q67_8,q67_9,q67_10,q67_11,q67_12,q67_a,q68,q69,q70,q71,q72,q73,q74,q75,q76,q77,q78,q79,q80,q81,q82_92_0,q82_92_1,q82_92_2,q82_92_3,q82_92_4,q82_5,q82_6,q82_7,q82_8,q82_9,q82_10,q82_11,q82_12,q82_13,q82_14,q82_15,q82_16,q82_17,q82_18,q82_19,q82_a,q83_88,q84_89,q85_90_93_96,q86,q87_95,q98,q99,q100,q101,q102,q103,q103_a,q104,q105,q106,q107,q108,q109,q110,q111,q112,q113,q114,q115,q116,q117,q118
2,0,0,2,0,2,2,71,87,87,52,87.0,52,87,0.795,0.09,0.09,0.045,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.03,0,0,0.795,1,3,agency worker,,,,0,4,2,1,,2,1,4,0,3,1,1,0,1,0,0,0,0,0,0,,1,2,1,0,1,2,2,,1,1,0,0,0,1,0,0,0,1,2,0,0,0,2,1,,1,4,1,1,0,0,1,2,1,0,0,0,0,0,2,1,1,1,0,0,1,2,0,1.0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,,0,1,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,2,1,2,0,1,2,2,1,0,1,2,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,Overwork,,,1.0,0.0,,1.0,,,,,,,,,,,,,,
2,0,0,2,0,2,2,72,seed,-1,92,,92,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,self-employed,,,,0,3,0,1,,3,1,4,1,1,2,1,0,1,1,0,0,0,0,1,,1,2,0,2,2,2,0,,2,1,2,1,2,1,2,4,3,2,3,0,0,3,0,1,,0,4,0,13,1,1,1,3,0,1,1,1,1,0,3,3,,0,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,3,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,3,0,1,0,0,2,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1.0,0.0,,1.0,,,,,,,,,,,,,,
20,10,0,20,0,20,20,73,seed,-1,27,,27,-1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0,1,0.03,1,1,employee,,,,0,0,0,1,,1,1,6,1,5,0,5,1,1,1,0,1,0,1,1,,1,2,2,0,1,2,2,,0,2,0,0,3,0,0,0,1,0,3,1,1,3,2,1,,1,4,1,0,1,1,1,3,0,1,1,1,1,0,3,3,0,0,0,1,1,1,0,0.0,0,1,0,0,0,0,1,1,1,1,0.0,0,0,0,0,0,0,,1,,0,0,2,3,1,0,3,1,0,1,0,1,0,1,0,1,0,1,0,0,,0,3,3,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,20.0,0.0,,0,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,
20,0,0,20,0,20,20,74,seed,-1,62,,62,-1,0.5325,0.045,0.09,0.045,0.0,0.045,0.09,0.0,0.09,0.0,0.0675,0.06,1,0,0.5325,1,1,self-employed,,,,0,1,3,1,,1,1,6,0,8,0,1,1,1,1,0,1,1,1,1,,0,2,8,0,1,2,8,,0,0,0,0,0,0,0,0,0,0,2,1,2,2,8,2,Umaabuso,8,0,2,0,1,1,1,2,3,0,0,1,0,0,0,0,9,3,0,1,0,0,0,0.0,1,0,1,0,1,1,1,0,0,0,0.0,0,0,0,0,0,0,,0,,0,2,1,0,3,0,2,0,1,1,0,0,0,1,1,1,1,0,0,0,,0,3,4,0,3,1,8,0,0,8,0,8,2,,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,Tawag,,,,,,,4.0,1.0,,1.0,,,,,,,,,,,,,,
25,4,2,25,0,25,25,75,50,50,87,50.0,87,50,0.4725,0.09,0.09,0.045,0.0,0.045,0.09,0.0,0.09,0.0,0.0225,0.0,0,1,0.4725,1,2,self-employed,,,,0,4,3,1,,3,1,5,0,10,2,5,1,1,1,0,1,0,1,1,,1,3,10,0,1,1,10,,1,2,0,0,0,0,0,0,1,0,2,2,1,1,10,1,,10,4,2,13,1,0,1,1,5,0,1,1,0,1,0,1,5,10,0,0,1,0,0,0.0,0,1,1,1,1,1,1,1,0,0,0.0,0,0,0,0,0,0,,2,,0,0,3,3,10,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,,10,3,3,0,0,0,3,2,0,5,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,20.0,10,,0.0,,,Yes,,1.0,3.0,,0.0,,,,,,,,,,,,,,
25,0,0,25,0,25,25,76,seed,-1,89,,89,-1,0.345,0.045,0.09,0.0,0.0,0.045,0.09,0.0,0.0,0.0,0.045,0.03,0,1,0.345,1,1,self-employed,,,,0,3,3,1,,3,1,4,1,4,2,6,2,1,1,0,0,1,0,0,,2,3,0,0,3,0,1,,2,4,0,0,0,0,0,0,3,4,1,3,2,3,0,3,,0,5,1,15,1,1,1,3,0,0,0,1,0,1,0,0,30,0,1,1,0,0,0,0.0,0,1,0,1,1,0,1,1,1,1,0.0,0,0,0,0,0,0,,0,,0,1,0,1,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,,0,3,3,0,1,0,0,3,2,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,10.0,10,,0.0,,,,,0.0,0.0,,1.0,,,,,,,,,,,,,,
10,10,0,3,1,10,10,77,68,68,11,68.0,11,68,0.3225,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0225,0.03,0,1,0.3225,1,3,employee,,,,0,2,0,1,,3,1,5,0,0,2,1,1,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,15,1,1,0,3,0,1,1,1,1,3,3,3,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,
3,0,0,3,0,3,3,78,seed,-1,49,,49,-1,0.2625,0.045,0.0,0.045,0.0,0.0,0.09,0.0,0.0,0.0,0.0225,0.06,0,1,0.2625,1,1,agency worker,,,,0,1,3,1,,1,1,5,0,1,0,6,1,1,1,0,1,0,1,0,,2,2,1,2,2,1,1,,0,1,0,0,0,0,0,0,2,0,2,3,3,2,0,2,,0,4,1,13.5,1,1,1,3,0,1,1,1,1,0,2,2,1,0,0,1,1,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,0,2,3,0,0,3,0,0,1,0,1,0,1,0,1,0,1,0,0,,0,3,3,1,0,0,0,3,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0.0,0,Often,0.0,,Overworked,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
3,1,0,3,0,3,3,79,93,93,69,93.0,69,93,0.615,0.045,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.09,0.03,0,1,0.615,1,2,self-employed,,,,0,1,2,1,,1,1,6,0,1,0,3,0,1,1,0,1,1,1,1,,2,2,0,2,2,1,1,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,,0,4,0,10.45,1,1,1,3,0,0,0,0,0,2,0,0,30,3,0,1,1,0,0,0.0,0,0,1,1,1,0,1,0,0,0,0.0,0,0,0,0,0,0,,0,,0,0,0,2,3,0,3,0,1,1,0,0,1,1,1,1,1,0,1,0,,2,3,0,3,2,0,1,0,1,1,1,2,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,3.0,2.0,KANLUNGAN,0,,,,,,2.0,0.0,,0.0,,,,,,,,,,,,,,
30,0,0,30,0,30,30,80,28,28,22,28.0,22,28,0.5925,0.09,0.09,0.045,0.0,0.09,0.09,0.0,0.09,0.0,0.0675,0.03,0,1,0.5925,1,2,employee,,,,0,4,3,1,,3,1,4,1,30,2,3,0,1,1,0,0,0,1,1,,4,4,30,3,3,0,30,,0,2,0,0,0,2,2,0,3,0,1,2,1,0,25,4,,15,4,2,,1,1,2,2,3,0,1,0,0,0,0,2,0.12,2,1,0,1,1,0,0.0,0,1,0,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0,,2,,1,0,2,2,20,0,3,0,1,1,0,0,1,0,1,0,0,0,1,0,,2,4,3,5,2,2,0,3,0,4,1,5,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,,0,,,,,,3.0,3.0,,0.0,,,,,,,,,,,,,,
30,10,2,30,0,30,30,81,seed,-1,55,,55,-1,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.09,1,1,self-employed,,,,0,4,0,1,,3,1,6,0,30,4,3,0,1,0,0,1,1,0,0,,1,0,12,0,1,2,12,,1,1,0,1,0,0,0,0,1,0,3,2,1,1,30,1,,30,4,1,9.5,1,0,0,3,3,1,1,1,1,3,3,3,0,2,0,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,1,0,3,3,3,0,2,1,0,1,0,1,0,1,0,1,0,1,0,0,,13,4,3,27,0,0,30,2,0,30,0,30,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,0.0,1.0,,0.0,,,,,,,,,,,,,,
30,0,0,30,0,30,30,82,2,2,59,2.0,59,2,0.525,0.045,0.0,0.045,0.0,0.0,0.09,0.09,0.09,0.09,0.045,0.03,0,1,0.525,1,2,self-employed,,,,0,0,1,1,,3,1,6,1,6,2,2,0,1,1,1,1,1,1,1,,3,2,5,3,3,1,5,,0,1,0,0,1,0,0,0,0,5,2,2,2,3,3,4,,3,4,3,15,0,1,1,2,5,1,1,1,1,3,2,2,1,0,0,1,0,0,0,0.0,1,1,1,0,1,0,1,0,0,1,0.0,0,0,0,0,0,0,,4,,0,1,2,4,3,0,3,1,0,1,0,0,0,0,1,1,0,1,0,1,,0,3,2,0,2,0,0,2,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,5.0,0.0,,0,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,
5,5,1,4,1,5,5,83,seed,-1,50,,50,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1,agency worker,,,,0,0,3,1,,0,1,4,0,4,0,1,1,1,1,0,0,1,0,0,,1,1,0,4,1,2,0,,0,1,0,1,1,0,0,1,0,1,4,3,0,4,0,1,,0,2,1,0,1,2,2,4,0,2,2,2,2,0,4,4,0,0,2,1,2,2,0,1.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,,2,0,0,0,4,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,4,0,0,0,0,4,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,3.0,0,4,0.0,Happy,,,,5.0,0.0,,0.0,,,,,,,,,,,,,,
4,0,2,4,0,4,4,84,seed,-1,61,,61,-1,0.4425,0.09,0.09,0.045,0.0,0.045,0.09,0.0,0.0,0.0,0.0225,0.06,0,0,0.4425,1,1,self-employed,,,,0,4,1,1,,3,1,6,1,4,4,6,1,1,1,0,1,1,1,1,Pagplantsa,1,2,2,2,2,2,2,,0,1,0,0,1,1,4,0,0,0,2,2,1,2,4,1,10,10,4,1,14,1,1,1,3,5,0,0,1,0,0,0,1,5,5,0,0,1,0,0,0.0,1,1,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,2,,0,0,2,2,2,0,3,1,0,1,0,1,0,0,0,1,0,1,0,0,,2,3,3,10,1,0,10,2,0,10,0,10,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Kalayaan,,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,,
11,11,1,5,1,11,11,85,60,60,2,60.0,2,60,0.705,0.09,0.09,0.09,0.0,0.045,0.09,0.0,0.09,0.09,0.09,0.03,0,1,0.705,1,2,employee,,,,0,1,3,1,,2,1,6,0,1,0,1,0,1,1,1,0,0,0,1,,1,2,0,0,1,2,0,,4,1,1,3,1,1,1,0,0,0,2,2,2,2,0,1,,0,4,2,9.5,0,1,1,0,0,0,0,1,0,2,0,0,5,0,0,0,0,1,0,0.0,1,1,1,1,1,0,1,0,1,0,0.0,0,0,0,0,0,0,,1,,3,0,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,,0,4,3,0,2,0,0,3,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,Kalayaan,0,,,,,,4.0,1.0,,1.0,,,,,,,,,,,,,,
5,0,0,5,0,5,5,86,seed,-1,26,,26,-1,0.615,0.09,0.09,0.09,0.0,0.045,0.09,0.0,0.09,0.0,0.09,0.03,1,0,0.615,1,1,employee,,,,0,2,3,1,,3,1,6,0,5,0,3,2,1,1,0,1,1,1,0,,2,2,5,2,2,2,5,,0,1,2,4,4,0,4,4,0,2,0,3,2,0,5,3,,5,3,2,10.49,1,1,1,2,5,0,0,1,0,2,2,1,4,5,0,0,1,1,0,0.0,0,1,1,1,1,1,1,0,0,0,0.0,0,0,0,0,0,0,,0,,0,0,0,0,5,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,,5,3,3,0,2,0,1,2,2,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,
9,9,1,5,1,9,9,87,35,35,28,35.0,28,35,0.39,0.045,0.0,0.045,0.0,0.0,0.0,0.09,0.09,0.09,0.0,0.03,1,0,0.39,1,2,employee,,,,0,2,3,1,,1,1,6,0,0,0,1,1,1,0,0,0,0,0,0,,1,0,0,0,1,3,0,,1,1,1,1,1,1,1,1,0,1,3,1,1,1,0,1,,0,3,1,0,0,0,0,1,0,1,1,1,1,1,3,3,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,3,0,0,2,1,0,1,0,1,0,1,0,1,0,1,0,0,,0,4,0,0,0,0,0,3,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,
5,2,4,5,0,5,5,88,55,55,41,55.0,41,55,0.7575,0.09,0.09,0.045,0.0,0.045,0.09,0.09,0.09,0.09,0.0675,0.06,1,0,0.7575,1,2,agency worker,,,,0,2,3,1,,1,1,4,0,3,0,3,1,1,1,1,0,1,0,0,,2,3,5,2,2,2,3,,0,2,0,0,0,0,0,0,0,0,2,2,2,3,2,2,,1,0,2,10.45,0,1,2,2,3,0,0,1,0,3,0,0,,5,2,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,1,0,,0,,0,3,0,0,5,0,3,0,1,0,0,0,0,0,1,1,0,0,1,0,,3,4,0,6,3,1,6,2,3,7,1,7,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Referral,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,
5,0,1,5,0,5,5,89,41,41,44,41.0,44,41,0.4875,0.045,0.0,0.045,0.09,0.0,0.09,0.0,0.09,0.0,0.0675,0.06,0,1,0.4875,1,3,agency worker,,,,0,3,3,1,,1,1,6,0,0,0,2,0,1,1,0,0,0,0,0,,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,,0,4,3,0,1,1,1,0,5,1,1,1,1,4,0,0,,5,0,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,,0,,0,3,0,0,5,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,,0,4,4,0,2,0,0,2,0,5,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,5.0,0.0,,0,,,,,,4.0,1.0,,1.0,,,,,,,,,,,,,,
5,0,0,5,0,5,5,90,55,55,63,55.0,63,55,0.6375,0.045,0.09,0.09,0.0,0.045,0.09,0.0,0.09,0.09,0.0675,0.03,1,0,0.6375,1,2,self-employed,,,,0,2,2,1,,2,1,6,0,4,1,5,1,1,0,0,0,0,0,0,,1,0,3,2,2,2,3,,2,1,0,0,0,2,0,0,0,0,2,0,0,2,5,1,,3,2,1,9.4,0,0,0,2,3,0,0,1,0,2,2,1,,5,0,1,0,0,0,,1,1,1,1,1,1,1,0,0,0,0.0,0,0,0,0,0,0,,0,,0,1,2,2,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,,5,3,4,5,2,0,5,0,0,5,0,5,2,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,1.0,0.0,,0.0,,,,,,,,,,,,,,
5,0,0,5,0,5,5,91,61,61,66,61.0,66,61,0.51,0.0,0.09,0.09,0.0,0.045,0.09,0.0,0.09,0.0,0.045,0.06,0,0,0.51,1,2,self-employed,,,,0,4,3,1,,3,1,6,0,2,4,6,1,1,1,0,1,1,0,1,Pamamalantsa,1,0,1,2,2,2,2,,0,2,2,2,1,0,1,2,2,1,3,1,0,2,2,1,,1,5,2,13,1,1,0,0,1,0,1,1,0,2,0,2,0,2,0,1,1,0,0,0.0,0,1,0,1,0,0,1,0,0,1,0.0,0,0,0,0,0,0,,0,,3,2,4,2,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,,1,4,3,1,1,0,1,4,2,0,1,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,
5,0,1,5,0,5,5,92,9,9,68,9.0,68,9,0.3525,0.045,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0675,0.06,1,0,0.3525,1,2,self-employed,,,,0,1,1,1,,3,1,5,0,3,0,0,0,0,0,1,0,0,0,0,,1,2,3,2,2,2,3,,2,2,0,2,0,2,0,0,2,0,2,2,2,2,3,1,,2,2,3,0,2,1,1,2,2,1,1,1,1,2,3,1,2,2,0,2,2,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,,0,,1,2,2,2,3,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,3,3,0,4,1,0,2,2,0,1,0,2,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,Kalayaan,,,,,Nyutral,,2.0,4.0,,1.0,,,,,,,,,,,,,,
50,1,0,50,0,50,50,93,seed,-1,88,,88,-1,0.465,0.0,0.09,0.045,0.0,0.045,0.0,0.0,0.09,0.09,0.045,0.06,1,0,0.465,1,1,self-employed,,,,0,3,0,1,,3,1,5,0,0,3,2,3,1,1,1,1,1,1,1,,1,2,0,0,1,2,0,,1,1,0,0,1,0,0,0,2,0,3,0,0,3,0,1,,0,2,2,13,0,0,1,2,3,0,0,1,0,2,2,1,30,5,0,1,0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,,4,,0,2,2,2,5,0,3,1,0,1,0,1,1,0,1,1,0,1,0,0,,0,3,3,0,0,0,0,0,0,0,0,0,2,,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,Nothing,Yes,,0.0,0.0,,0.0,,,,,,,,,,,,,,
6,0,0,6,0,6,6,94,seed,-1,31,,31,-1,0.3825,0.045,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0675,0.09,1,1,0.3825,1,1,employee,,,,0,3,3,1,,2,1,5,3,4,1,7,2,1,1,0,1,1,0,0,,2,3,2,1,2,2,2,,0,1,1,0,0,0,0,2,2,1,3,2,0,2,2,2,,1,1,2,0,1,1,1,2,0,1,1,1,1,3,3,3,0,1,1,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,2,0,1,2,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,,0,3,3,1,2,1,0,3,2,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,
7,1,2,7,0,7,7,95,seed,-1,94,,94,-1,0.1875,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.09,0.0225,0.03,0,0,0.1875,1,1,self-employed,,,,0,1,0,1,,1,0,4,1,1,0,1,1,1,1,0,0,0,0,0,,2,1,0,2,2,2,0,,1,1,0,0,1,0,1,0,2,0,3,2,2,3,3,2,,0,4,1,10,0,1,0,3,0,1,1,1,1,3,3,3,,3,0,1,1,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,,0,,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,3,3,0,1,0,0,2,1,0,0,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,none,none,none,,2.0,1.0,,0.0,,,,,,,,,,,,,,
10,10,0,8,1,10,10,96,56,56,91,56.0,91,56,0.195,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.06,0,0,0.195,1,2,self-employed,,,,0,4,2,1,,3,1,6,0,0,2,1,0,1,0,0,0,0,0,0,,0,0,1,0,1,2,1,,1,1,1,1,1,1,1,1,2,1,3,2,0,2,1,1,,1,4,1,11,1,2,2,2,1,1,1,1,1,4,3,3,0,1,2,1,1,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,,1,,0,2,2,3,1,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,,1,3,3,1,0,0,1,4,0,1,0,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,Nothing,Nothing,,0.0,0.0,,0.0,,,,,,,,,,,,,,
9,0,0,9,0,9,9,97,seed,-1,58,,58,-1,0.1575,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.09,0.0,0.0225,0.0,0,0,0.1575,1,1,self-employed,,,,0,3,0,1,,3,1,6,1,3,1,1,0,1,1,0,0,0,0,0,,3,2,0,1,2,2,3,,0,2,0,1,1,0,0,0,3,0,3,2,1,3,0,2,,0,4,1,9.5,1,1,0,2,1,1,1,1,1,3,3,3,0,0,0,1,1,0,0,0.0,0,1,0,0,1,0,1,1,0,1,0.0,0,0,0,0,0,0,,0,,1,0,3,3,2,0,3,1,0,1,0,1,0,0,0,1,0,1,0,0,,0,3,3,0,1,0,0,1,1,0,0,3,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,
